player_name,rookie_start_season,window_years,age_mean,games_sum,games_started_sum,minutes_sum,points_sum,assists_sum,rebounds_sum,steals_sum,blocks_sum,turnovers_sum,points_per36,assists_per36,rebounds_per36,steals_per36,blocks_per36,turnovers_per36,true_shooting_pct,usage_pct,three_point_pct,defensive_win_shares_cum,offensive_win_shares_cum,win_shares_cum,per_mean,ast_to_ratio,availability_mean,position_mode,minutes_trend,points_trend,minutes_cv,games_cv,primary_label,secondary_label
D.J. White,2008,2,22.5,19.0,0.0,27.1,13.8,1.2,6.5,0.8,1.0,0.7,18.33210332103321,1.5940959409594095,8.634686346863468,1.062730627306273,1.3284132841328413,0.9298892988929888,0.65,0.213,,0.2,0.4,0.6,25.9,1.7142857142857144,0.11585365853658536,PF,-10.099999999999998,-3.9999999999999982,0.37269372693726943,0.2631578947368421,早衰型,潜力待定型
D.J. White,2008,3,23.0,66.0,0.0,41.7,19.5,1.6,9.9,1.1,1.4,1.0,16.834532374100718,1.3812949640287768,8.546762589928058,0.9496402877697842,1.2086330935251797,0.8633093525179856,0.5960000000000001,0.195,0.0,0.8999999999999999,1.5,2.4,20.6,1.6,0.26829268292682923,PF,-2.0000000000000058,-1.6000000000000025,0.2987705486254969,0.8088695645478267,早衰型,潜力待定型
D.J. Wilson,2017,1,21.0,22.0,0.0,3.2,1.0,0.1,0.5,0.1,0.0,0.2,11.25,1.125,5.625,1.125,0.0,2.25,0.622,0.133,0.4,0.1,0.0,0.1,10.3,0.5,0.2682926829268293,PF,,,,,长青稳定型,潜力待定型
D.J. Wilson,2017,2,21.5,70.0,3.0,21.599999999999998,6.8,1.2000000000000002,5.1,0.5,0.4,0.8999999999999999,11.333333333333334,2.0000000000000004,8.5,0.8333333333333334,0.6666666666666667,1.5,0.5685,0.1385,0.381,1.5,0.3,1.8,10.3,1.3333333333333337,0.4268292682926829,PF,15.199999999999992,4.799999999999997,0.7037037037037037,0.37142857142857144,长青稳定型,3D角色球员
D.J. Wilson,2017,3,22.0,107.0,4.0,31.4,10.4,1.9000000000000001,7.6,0.6,0.5,1.4,11.923566878980893,2.1783439490445864,8.713375796178344,0.6878980891719745,0.5732484076433121,1.6050955414012738,0.5373333333333333,0.1526666666666667,0.3363333333333333,2.1,0.0,2.1,9.6,1.3571428571428574,0.43495934959349597,PF,3.3,1.2999999999999998,0.594578396438979,0.29877322174104265,长青稳定型,伤病风险型
DaJuan Summers,2009,1,22.0,44.0,0.0,9.2,3.0,0.4,1.0,0.2,0.2,0.4,11.73913043478261,1.5652173913043481,3.91304347826087,0.7826086956521741,0.7826086956521741,1.5652173913043481,0.457,0.185,0.357,0.1,-0.1,0.0,7.5,1.0,0.5365853658536586,SF,,,,,长青稳定型,潜力待定型
DaJuan Summers,2009,2,22.5,66.0,1.0,18.2,6.4,0.5,1.5,0.30000000000000004,0.2,1.0,12.65934065934066,0.989010989010989,2.967032967032967,0.5934065934065935,0.39560439560439564,1.978021978021978,0.4665,0.199,0.393,0.1,-0.4,-0.3,5.95,0.5,0.4024390243902439,SF,-0.19999999999999976,0.39999999999999997,0.01098901098901095,0.3333333333333333,长青稳定型,潜力待定型
DaJuan Summers,2009,3,23.0,81.0,7.0,32.1,10.9,1.2,3.0,0.8,0.2,1.5,12.22429906542056,1.3457943925233644,3.364485981308411,0.897196261682243,0.22429906542056074,1.6822429906542056,0.4753333333333334,0.19066666666666668,0.36633333333333334,0.2,-0.30000000000000004,-0.09999999999999998,6.966666666666666,0.7999999999999999,0.32926829268292684,SF,2.349999999999999,0.7499999999999992,0.2116088186634479,0.4576235306876701,长青稳定型,潜力待定型
DaQuan Jeffries,2019,1,22.0,13.0,0.0,10.8,3.8,0.5,1.4,0.3,0.1,0.2,12.666666666666664,1.6666666666666665,4.666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.586,0.13699999999999998,0.278,0.1,0.2,0.3,11.2,2.5,0.15853658536585366,SG,,,,,生涯波动型,潜力待定型
DaQuan Jeffries,2019,2,22.5,44.0,5.0,26.700000000000003,7.8999999999999995,1.2,3.6999999999999997,0.8,0.4,0.7,10.651685393258425,1.6179775280898874,4.988764044943819,1.0786516853932584,0.5393258426966292,0.943820224719101,0.55,0.128,0.2885,0.30000000000000004,0.2,0.6,9.55,1.7142857142857144,0.2682926829268293,SG,5.099999999999998,0.2999999999999992,0.19101123595505615,0.4090909090909091,生涯波动型,潜力待定型
DaQuan Jeffries,2019,3,23.0,47.0,5.0,29.700000000000003,8.6,1.5,4.3999999999999995,0.8,0.4,0.7,10.424242424242422,1.818181818181818,5.333333333333332,0.9696969696969696,0.4848484848484848,0.8484848484848484,0.5333333333333333,0.11566666666666665,0.19233333333333333,0.30000000000000004,0.2,0.6,9.166666666666666,2.142857142857143,0.1910569105691057,SG,-3.9000000000000017,-1.5500000000000007,0.5358297862575695,0.739495625403522,生涯波动型,伤病风险型
Daequan Cook,2007,1,20.0,59.0,19.0,24.4,8.8,1.3,3.0,0.4,0.2,1.1,12.983606557377051,1.918032786885246,4.426229508196721,0.5901639344262295,0.29508196721311475,1.6229508196721314,0.48,0.198,0.332,0.6,-1.0,-0.4,7.9,1.1818181818181817,0.7195121951219512,SG,,,,,长青稳定型,潜力待定型
Daequan Cook,2007,2,20.5,134.0,23.0,48.8,17.9,2.2,5.5,0.9,0.30000000000000004,1.7000000000000002,13.204918032786885,1.6229508196721314,4.057377049180328,0.6639344262295083,0.22131147540983612,1.2540983606557379,0.48,0.198,0.35950000000000004,1.2,-2.0,-0.8,7.9,1.2941176470588236,0.8170731707317074,SF,1.4657684096523e-15,0.2999999999999978,0.0,0.11940298507462686,长青稳定型,潜力待定型
Daequan Cook,2007,3,21.0,179.0,26.0,64.2,22.9,3.2,7.3,1.2,0.5,2.2,12.841121495327101,1.794392523364486,4.093457943925234,0.6728971962616822,0.2803738317757009,1.2336448598130842,0.4606666666666666,0.19733333333333336,0.3453333333333333,2.0,-2.7,-0.7000000000000001,7.766666666666667,1.4545454545454546,0.7276422764227642,SG,-4.5000000000000036,-1.9000000000000021,0.19825423771585438,0.2054164950932987,长青稳定型,潜力待定型
Dahntay Jones,2003,1,23.0,20.0,0.0,7.7,1.8,0.6,1.2,0.3,0.3,0.6,8.415584415584416,2.8051948051948052,5.6103896103896105,1.4025974025974026,1.4025974025974026,2.8051948051948052,0.311,0.204,0.25,0.2,-0.5,-0.4,2.5,1.0,0.24390243902439024,SG,,,,,生涯波动型,潜力待定型
Dahntay Jones,2003,2,23.5,72.0,7.0,20.2,6.3,1.0,2.5,0.6,0.5,1.2,11.227722772277227,1.7821782178217822,4.455445544554456,1.0693069306930694,0.8910891089108911,2.1386138613861387,0.4225,0.192,0.3165,0.8,-0.3,0.5,6.05,0.8333333333333334,0.43902439024390244,SG,4.799999999999998,2.699999999999999,0.2376237623762376,0.4444444444444444,生涯波动型,潜力待定型
Dahntay Jones,2003,3,24.0,143.0,11.0,33.8,10.3,1.5,4.0,1.1,0.7,1.9,10.970414201183434,1.5976331360946747,4.260355029585799,1.1715976331360949,0.7455621301775148,2.0236686390532546,0.43566666666666665,0.18733333333333335,0.25866666666666666,2.3,-1.2,1.1,6.7,0.7894736842105263,0.5813008130081301,SG,2.949999999999998,1.0999999999999996,0.22736835570225858,0.4415019333612475,生涯波动型,潜力待挖掘
Daishen Nix,2021,1,19.0,24.0,0.0,10.9,3.2,1.7,1.4,0.6,0.0,1.1,10.568807339449542,5.614678899082568,4.623853211009173,1.9816513761467889,0.0,3.6330275229357802,0.48,0.17300000000000001,0.269,0.1,-0.3,-0.2,8.1,1.5454545454545452,0.2926829268292683,SG,,,,,长青稳定型,潜力待定型
Daishen Nix,2021,2,19.5,81.0,7.0,26.9,7.2,4.0,3.0999999999999996,1.1,0.1,2.6,9.635687732342008,5.353159851301116,4.148698884758364,1.472118959107807,0.1338289962825279,3.479553903345725,0.4635,0.1635,0.27749999999999997,0.4,-1.8,-1.4,6.699999999999999,1.5384615384615383,0.49390243902439024,PG,5.099999999999999,0.7999999999999992,0.1895910780669145,0.4074074074074074,长青稳定型,潜力待定型
Daishen Nix,2021,3,20.0,96.0,7.0,30.2,9.0,4.4,3.3,1.4000000000000001,0.1,2.9,10.728476821192054,5.2450331125827825,3.933774834437086,1.6688741721854308,0.11920529801324505,3.4569536423841063,0.47800000000000004,0.20233333333333334,0.30266666666666664,0.5,-1.9000000000000001,-1.4,8.566666666666666,1.517241379310345,0.39024390243902435,PG,-3.800000000000002,-0.7000000000000006,0.5183573627438153,0.5642334401646184,长青稳定型,伤病风险型
Dajuan Wagner,2002,1,19.0,47.0,24.0,29.5,13.4,2.8,1.7,0.8,0.1,1.8,16.352542372881356,3.4169491525423723,2.074576271186441,0.9762711864406781,0.12203389830508476,2.1966101694915254,0.466,0.23800000000000002,0.316,0.1,0.2,0.3,10.9,1.5555555555555554,0.573170731707317,SG,,,,,生涯波动型,潜力待定型
Dajuan Wagner,2002,2,19.5,91.0,28.0,45.6,19.9,4.0,3.0,1.4,0.30000000000000004,2.7,15.710526315789473,3.1578947368421053,2.3684210526315788,1.1052631578947367,0.2368421052631579,2.1315789473684212,0.4525,0.23550000000000001,0.33799999999999997,0.5,-0.3,0.19999999999999998,9.75,1.4814814814814814,0.5548780487804879,SG,-13.399999999999993,-6.8999999999999995,0.293859649122807,0.03296703296703297,生涯波动型,潜力待定型
Dajuan Wagner,2002,3,20.0,102.0,28.0,54.900000000000006,23.9,5.2,3.2,1.9,0.30000000000000004,3.5,15.672131147540982,3.4098360655737703,2.098360655737705,1.245901639344262,0.19672131147540983,2.2950819672131146,0.43100000000000005,0.254,0.2893333333333333,0.6,-0.6,-2.7755575615628914e-17,8.166666666666666,1.4857142857142858,0.4146341463414635,SG,-10.100000000000003,-4.700000000000003,0.4585824994110247,0.47969136559706144,生涯波动型,伤病风险型
Dalano Banton,2021,1,22.0,64.0,1.0,10.9,3.2,1.5,1.9,0.4,0.2,0.8,10.568807339449542,4.954128440366973,6.275229357798165,1.3211009174311927,0.6605504587155964,2.6422018348623855,0.463,0.16899999999999998,0.255,0.8,-0.4,0.4,10.0,1.875,0.7804878048780488,PG,,,,,长青稳定型,潜力待定型
Dalano Banton,2021,2,22.5,95.0,3.0,19.9,7.8,2.7,3.4,0.8,0.6000000000000001,1.4,14.110552763819097,4.884422110552765,6.150753768844222,1.4472361809045229,1.0854271356783922,2.5326633165829144,0.484,0.2055,0.27449999999999997,1.2000000000000002,-0.4,0.8,12.45,1.9285714285714288,0.5792682926829269,PG,-1.9000000000000008,1.3999999999999988,0.09547738693467339,0.3473684210526316,长青稳定型,潜力待定型
Dalano Banton,2021,3,23.0,149.0,12.0,39.3,18.1,5.1,6.699999999999999,1.4,1.0,2.8,16.580152671755727,4.67175572519084,6.137404580152672,1.282442748091603,0.9160305343511451,2.564885496183206,0.49066666666666664,0.22266666666666665,0.2816666666666667,2.1,-0.8,1.3,12.733333333333334,1.8214285714285714,0.6056910569105692,PG,4.2499999999999964,3.55,0.3451755001526596,0.27817962115520417,长青稳定型,潜力待定型
Dale Davis,1996,1,27.0,80.0,76.0,32.4,10.4,0.7,9.7,0.8,1.0,1.4,11.555555555555557,0.7777777777777777,10.777777777777779,0.888888888888889,1.1111111111111112,1.5555555555555554,0.532,0.159,,4.0,2.7,6.7,15.1,0.5,0.975609756097561,PF,,,,,长青稳定型,潜力待定型
Dale Davis,1996,2,27.5,158.0,154.0,60.3,18.4,1.6,17.5,1.5,2.1,2.3,10.985074626865671,0.955223880597015,10.447761194029852,0.8955223880597015,1.2537313432835822,1.373134328358209,0.539,0.1505,,7.8,6.1,13.8,15.149999999999999,0.6956521739130436,0.9634146341463414,C,-4.5000000000000036,-2.399999999999999,0.0746268656716418,0.012658227848101266,长青稳定型,潜力待定型
Dale Davis,1996,3,28.0,208.0,204.0,87.8,26.4,2.0,25.8,1.9,3.2,3.1999999999999997,10.824601366742597,0.8200455580865604,10.57858769931663,0.7790432801822323,1.3120728929384968,1.3120728929384966,0.5456666666666666,0.14666666666666667,,9.3,9.1,18.3,15.633333333333333,0.625,0.8455284552845529,PF,-2.4500000000000024,-1.2000000000000026,0.07590926060570219,0.19752537100167442,长青稳定型,潜力待定型
Dale Ellis,1996,1,36.0,82.0,51.0,35.9,16.6,2.0,3.6,0.7,0.1,1.8,16.64623955431755,2.005571030640669,3.610027855153204,0.701949860724234,0.10027855153203344,1.805013927576602,0.537,0.215,0.364,0.0,3.2,3.1,12.9,1.1111111111111112,1.0,SF,,,,,生涯波动型,潜力待定型
Dale Ellis,1996,2,36.5,161.0,51.0,60.4,28.400000000000002,3.1,5.9,1.5,0.2,2.7,16.927152317880797,1.8476821192052981,3.516556291390729,0.8940397350993379,0.11920529801324505,1.6092715231788082,0.5745,0.20750000000000002,0.41400000000000003,1.4,7.8,9.1,14.75,1.1481481481481481,0.9817073170731707,SF,-11.399999999999999,-4.800000000000002,0.18874172185430463,0.018633540372670808,生涯波动型,潜力待定型
Dale Ellis,1996,3,37.0,209.0,56.0,86.1,38.7,3.9000000000000004,8.3,2.0,0.30000000000000004,3.6,16.18118466898955,1.6306620209059237,3.4703832752613244,0.8362369337979094,0.12543554006968644,1.505226480836237,0.5766666666666667,0.19600000000000004,0.4203333333333334,1.4,10.1,11.5,14.200000000000001,1.0833333333333335,0.8495934959349594,SF,-5.100000000000004,-3.1500000000000026,0.17821201188215222,0.22061515566312925,生涯波动型,潜力待定型
Damian Jones,2016,1,21.0,10.0,0.0,8.5,1.9,0.0,2.3,0.1,0.4,0.6,8.047058823529412,0.0,9.741176470588234,0.4235294117647059,1.6941176470588235,2.541176470588235,0.466,0.134,,0.1,-0.1,0.0,5.3,0.0,0.12195121951219512,C,,,,,生涯波动型,潜力待定型
Damian Jones,2016,2,21.5,25.0,0.0,14.4,3.5999999999999996,0.1,3.1999999999999997,0.2,0.6000000000000001,0.8999999999999999,8.999999999999998,0.25,8.0,0.5,1.5000000000000002,2.2499999999999996,0.49150000000000005,0.1365,,0.2,-0.1,0.1,6.05,0.11111111111111113,0.1524390243902439,C,-2.6,-0.19999999999999998,0.18055555555555552,0.2,生涯波动型,潜力待定型
Damian Jones,2016,3,22.0,49.0,22.0,31.5,9.0,1.3,6.3,0.7,1.6,1.5999999999999999,10.285714285714285,1.4857142857142858,7.199999999999999,0.7999999999999999,1.8285714285714285,1.8285714285714283,0.5676666666666667,0.128,,0.7,0.9,1.6,9.133333333333333,0.8125000000000001,0.1991869918699187,C,4.3,1.7500000000000004,0.4558181865599383,0.35465606524454624,生涯波动型,伤病风险型
Damian Lillard,2012,1,22.0,82.0,82.0,38.6,19.0,6.5,3.1,0.9,0.2,3.0,17.72020725388601,6.062176165803108,2.891191709844559,0.8393782383419689,0.18652849740932642,2.7979274611398965,0.546,0.242,0.368,0.7,5.1,5.8,16.4,2.1666666666666665,1.0,PG,,,,,超长巅峰型,潜力待定型
Damian Lillard,2012,2,22.5,164.0,164.0,74.4,39.7,12.1,6.6,1.7000000000000002,0.5,5.4,19.209677419354836,5.854838709677419,3.193548387096774,0.8225806451612904,0.24193548387096772,2.612903225806452,0.5569999999999999,0.246,0.381,2.5,12.899999999999999,15.399999999999999,17.5,2.2407407407407405,1.0,PG,-2.8000000000000003,1.7000000000000002,0.037634408602150594,0.0,超长巅峰型,潜力待定型
Damian Lillard,2012,3,23.0,246.0,246.0,110.10000000000001,60.7,18.3,11.2,2.9000000000000004,0.8,8.100000000000001,19.84741144414169,5.983651226158037,3.6621253405994545,0.9482288828337875,0.2615803814713896,2.64850136239782,0.5579999999999999,0.25366666666666665,0.36833333333333335,5.8,20.2,26.0,18.566666666666666,2.259259259259259,1.0,PG,-1.4500000000000044,0.9999999999999958,0.03662460518375288,0.0,超长巅峰型,潜力待定型
Damien Wilkins,2004,1,25.0,29.0,7.0,17.9,6.3,0.9,2.3,0.8,0.3,0.6,12.670391061452515,1.8100558659217878,4.625698324022347,1.6089385474860338,0.6033519553072626,1.2067039106145252,0.5,0.177,0.271,0.3,0.7,1.0,13.4,1.5,0.35365853658536583,SF,,,,,生涯波动型,潜力待定型
Damien Wilkins,2004,2,25.5,111.0,19.0,36.5,12.8,2.2,4.6,1.7000000000000002,0.4,1.6,12.624657534246575,2.16986301369863,4.536986301369862,1.6767123287671235,0.39452054794520547,1.5780821917808219,0.5145,0.1755,0.2605,0.4,2.4,2.7,13.25,1.375,0.6768292682926829,SF,0.7,0.19999999999999957,0.0191780821917809,0.4774774774774775,生涯波动型,潜力待定型
Damien Wilkins,2004,3,26.0,193.0,50.0,61.3,21.6,4.1,7.3999999999999995,2.8000000000000003,0.6000000000000001,3.0,12.685154975530182,2.407830342577488,4.345840130505709,1.6443719412724311,0.35236541598694954,1.7618270799347473,0.5213333333333333,0.17600000000000002,0.31033333333333335,1.4,4.2,5.5,13.200000000000001,1.3666666666666665,0.7845528455284553,SF,3.4499999999999993,1.2499999999999987,0.15175673382783342,0.38835916479675675,生涯波动型,潜力待定型
Damion James,2010,1,23.0,25.0,9.0,16.1,4.4,0.8,3.4,0.6,0.5,1.0,9.838509316770187,1.7888198757763973,7.602484472049689,1.341614906832298,1.1180124223602483,2.2360248447204967,0.477,0.162,0.0,0.5,-0.4,0.1,10.1,0.8,0.3048780487804878,SF,,,,,长青稳定型,潜力待定型
Damion James,2010,2,23.5,32.0,16.0,40.400000000000006,9.3,1.2000000000000002,8.1,1.6,1.5,2.7,8.287128712871286,1.0693069306930694,7.217821782178216,1.4257425742574255,1.3366336633663363,2.4059405940594054,0.4495,0.1515,0.0,0.6,-0.7,-0.1,8.1,0.4444444444444445,0.1951219512195122,SF,8.199999999999992,0.4999999999999996,0.20297029702970293,0.5625,长青稳定型,潜力待定型
Damion James,2010,3,24.0,34.0,16.0,40.400000000000006,9.3,1.2000000000000002,8.6,1.6,1.5,2.7,8.287128712871286,1.0693069306930694,7.663366336633662,1.4257425742574255,1.3366336633663363,2.4059405940594054,0.4495,0.1515,0.0,0.6,-0.7,-0.1,8.1,0.4444444444444445,0.13821138211382114,SF,-8.050000000000002,-2.200000000000001,0.7495301276229586,0.8715019052958267,长青稳定型,伤病风险型
Damion Lee,2017,1,25.0,15.0,11.0,26.9,10.7,1.9,4.7,1.3,0.1,0.9,14.319702602230484,2.54275092936803,6.289962825278811,1.7397769516728625,0.1338289962825279,1.204460966542751,0.489,0.193,0.25,0.4,0.0,0.4,12.0,2.111111111111111,0.18292682926829268,SG,,,,,长青稳定型,潜力待定型
Damion Lee,2017,2,25.5,47.0,11.0,38.599999999999994,15.6,2.3,6.7,1.7000000000000002,0.1,1.2,14.549222797927463,2.145077720207254,6.248704663212436,1.585492227979275,0.09326424870466324,1.1191709844559588,0.5335,0.1805,0.3235,0.8,0.3,1.1,11.95,1.9166666666666665,0.28658536585365857,SG,-15.19999999999999,-5.799999999999996,0.3937823834196892,0.3617021276595745,长青稳定型,潜力待定型
Damion Lee,2017,3,26.0,96.0,47.0,67.6,28.299999999999997,5.0,11.600000000000001,2.7,0.2,2.5999999999999996,15.071005917159763,2.6627218934911245,6.17751479289941,1.4378698224852071,0.10650887573964499,1.3846153846153844,0.5383333333333333,0.18366666666666664,0.33433333333333337,1.6,1.2,2.8,12.199999999999998,1.9230769230769234,0.39024390243902446,SG,1.049999999999999,0.9999999999999993,0.3420776026524922,0.43376380861785446,长青稳定型,潜力待定型
Damon Jones,1998,1,22.0,24.0,0.0,14.3,5.2,1.8,1.8,0.5,0.0,0.7,13.090909090909092,4.531468531468531,4.531468531468531,1.2587412587412585,0.0,1.762237762237762,0.494,0.185,0.403,0.3,0.4,0.7,13.7,2.5714285714285716,0.2926829268292683,PG,,,,,生涯波动型,潜力待定型
Damon Jones,1998,2,22.5,79.0,1.0,25.4,9.4,3.5,2.8,0.8,0.0,1.4,13.322834645669293,4.960629921259843,3.968503937007874,1.1338582677165356,0.0,1.984251968503937,0.501,0.1885,0.3815,0.4,1.0,1.4,13.399999999999999,2.5,0.4817073170731707,PG,-3.200000000000001,-0.9999999999999998,0.125984251968504,0.3924050632911392,生涯波动型,潜力待定型
Damon Jones,1998,3,23.0,150.0,11.0,45.3,15.9,6.7,4.5,1.3,0.0,2.5,12.635761589403973,5.324503311258279,3.5761589403973515,1.0331125827814571,0.0,1.9867549668874174,0.509,0.18100000000000002,0.37566666666666665,0.8,2.4,3.2,13.266666666666666,2.68,0.6097560975609756,PG,2.7999999999999963,0.649999999999999,0.24085089089599743,0.3902136167109839,生涯波动型,潜力待定型
Damon Stoudamire,1996,1,23.0,81.0,81.0,40.9,20.2,8.8,4.1,1.5,0.2,3.6,17.7799511002445,7.745721271393644,3.6088019559902196,1.3202933985330074,0.176039119804401,3.1687041564792175,0.516,0.253,0.355,1.8,5.8,7.6,18.1,2.4444444444444446,0.9878048780487805,PG,,,,,生涯波动型,潜力待定型
Damon Stoudamire,1996,2,23.5,152.0,152.0,80.9,37.5,17.0,8.3,3.1,0.30000000000000004,6.7,16.68726823238566,7.564894932014832,3.69344870210136,1.3794808405438812,0.1334981458590853,2.9814585908529048,0.5095000000000001,0.2385,0.32699999999999996,2.6,9.7,12.3,17.450000000000003,2.5373134328358207,0.9268292682926829,PG,-0.8999999999999929,-2.899999999999999,0.011124845488257089,0.06578947368421052,生涯波动型,全能组织者
Damon Stoudamire,1996,3,24.0,202.0,202.0,114.4,50.1,23.2,11.600000000000001,4.1,0.4,8.9,15.765734265734265,7.3006993006993,3.650349650349651,1.29020979020979,0.1258741258741259,2.800699300699301,0.4936666666666667,0.2313333333333333,0.3213333333333333,4.4,11.399999999999999,15.9,16.533333333333335,2.6067415730337076,0.8211382113821138,PG,-3.7000000000000073,-3.8000000000000034,0.08645454008096552,0.191859627476001,生涯波动型,全能组织者
Damone Brown,2001,1,22.0,17.0,0.0,3.9,1.4,0.1,0.2,0.1,0.1,0.5,12.923076923076923,0.9230769230769231,1.8461538461538463,0.9230769230769231,0.9230769230769231,4.615384615384616,0.469,0.22899999999999998,0.0,0.1,-0.2,-0.1,1.6,0.2,0.2073170731707317,SF,,,,,长青稳定型,潜力待定型
Damone Brown,2001,2,22.5,22.0,3.0,26.9,7.0,0.7,3.2,0.30000000000000004,0.1,1.7,9.368029739776953,0.9368029739776952,4.282527881040893,0.40148698884758377,0.1338289962825279,2.2750929368029738,0.416,0.20299999999999999,0.0,0.1,-0.5,-0.30000000000000004,1.6,0.4117647058823529,0.13414634146341464,PF,19.09999999999999,4.1999999999999975,0.7100371747211897,0.5454545454545454,长青稳定型,潜力待定型
Damone Brown,2001,3,23.0,25.0,3.0,32.6,8.0,0.7,4.9,1.0,0.1,2.0,8.83435582822086,0.773006134969325,5.411042944785276,1.1042944785276074,0.11042944785276074,2.208588957055215,0.3233333333333333,0.24466666666666667,0.0,0.1,-0.7,-0.4,-0.36666666666666653,0.35,0.1016260162601626,PF,0.8999999999999999,-0.2000000000000005,0.7924210039248878,0.7418894796396562,长青稳定型,伤病风险型
Damyean Dotson,2017,1,23.0,44.0,2.0,10.8,4.1,0.7,1.9,0.3,0.0,0.4,13.666666666666666,2.333333333333333,6.333333333333332,1.0,0.0,1.3333333333333333,0.532,0.17300000000000001,0.324,0.3,0.3,0.6,11.6,1.7499999999999998,0.5365853658536586,SG,,,,,长青稳定型,潜力待定型
Damyean Dotson,2017,2,23.5,117.0,42.0,38.3,14.799999999999999,2.5,5.5,1.1,0.1,1.4,13.911227154046998,2.349869451697128,5.169712793733682,1.0339425587467366,0.09399477806788513,1.3159268929503918,0.529,0.17300000000000001,0.346,1.2,1.0,2.1,11.2,1.7857142857142858,0.7134146341463414,SG,16.699999999999992,6.599999999999996,0.4360313315926893,0.24786324786324787,长青稳定型,潜力待定型
Damyean Dotson,2017,3,24.0,165.0,42.0,55.699999999999996,21.5,3.7,7.4,1.6,0.2,1.7999999999999998,13.895870736086177,2.391382405745063,4.782764811490126,1.0341113105924598,0.12926391382405747,1.163375224416517,0.5283333333333333,0.17033333333333334,0.3513333333333333,1.6,1.6,3.0,11.1,2.055555555555556,0.6707317073170732,SG,3.2999999999999967,1.2999999999999998,0.3698819935635903,0.23331365521115344,长青稳定型,潜力待定型
Dan Dickau,2002,1,24.0,50.0,0.0,10.3,3.7,1.7,0.9,0.3,0.0,1.1,12.932038834951456,5.941747572815533,3.145631067961165,1.0485436893203883,0.0,3.8446601941747574,0.504,0.209,0.361,0.1,-0.1,0.0,9.9,1.5454545454545452,0.6097560975609756,PG,,,,,生涯波动型,潜力待定型
Dan Dickau,2002,2,24.5,93.0,0.0,17.1,5.9,2.6,1.5,0.7,0.0,1.7000000000000002,12.421052631578947,5.473684210526315,3.1578947368421053,1.4736842105263155,0.0,3.578947368421053,0.48,0.20750000000000002,0.347,0.30000000000000004,-0.30000000000000004,0.0,9.45,1.5294117647058822,0.5670731707317074,PG,-3.4999999999999982,-1.4999999999999991,0.20467836257309946,0.07526881720430108,生涯波动型,潜力待定型
Dan Dickau,2002,3,25.0,164.0,46.0,46.5,18.4,7.5,4.0,1.8,0.1,3.7,14.24516129032258,5.806451612903226,3.0967741935483875,1.3935483870967742,0.07741935483870968,2.8645161290322583,0.49266666666666664,0.21266666666666667,0.347,1.6,1.9000000000000001,3.5,11.266666666666666,2.0270270270270268,0.6666666666666666,PG,9.549999999999999,4.3999999999999995,0.6407808278750088,0.21764107679969205,生涯波动型,潜力待定型
Dan Gadzuric,2002,1,24.0,49.0,30.0,15.5,3.4,0.2,4.0,0.4,1.1,0.6,7.896774193548387,0.4645161290322581,9.29032258064516,0.9290322580645162,2.554838709677419,1.3935483870967742,0.498,0.12,0.0,0.7,0.4,1.2,11.2,0.33333333333333337,0.5975609756097561,C,,,,,长青稳定型,潜力待定型
Dan Gadzuric,2002,2,24.5,124.0,30.0,32.3,9.1,0.6000000000000001,8.6,1.1,2.5,1.2,10.142414860681116,0.6687306501547988,9.58513931888545,1.2260061919504646,2.7863777089783284,1.3374613003095974,0.5135000000000001,0.14,0.0,2.7,2.1,4.9,14.1,0.5000000000000001,0.7560975609756098,C,1.2999999999999998,2.2999999999999985,0.04024767801857588,0.20967741935483872,长青稳定型,潜力待定型
Dan Gadzuric,2002,3,25.0,205.0,111.0,54.3,16.4,1.0,16.9,1.7000000000000002,3.8,2.2,10.87292817679558,0.6629834254143647,11.204419889502763,1.1270718232044201,2.519337016574586,1.4585635359116025,0.5260000000000001,0.14600000000000002,0.0,5.1,4.9,10.100000000000001,15.433333333333332,0.45454545454545453,0.8333333333333334,C,3.249999999999997,1.9499999999999995,0.1551558546580151,0.2032455283512162,长青稳定型,内线护框型
Dan Langhi,2000,1,23.0,33.0,0.0,7.3,2.7,0.1,1.2,0.2,0.0,0.2,13.315068493150687,0.4931506849315069,5.917808219178082,0.9863013698630138,0.0,0.9863013698630138,0.403,0.22899999999999998,0.0,0.2,-0.2,-0.1,9.4,0.5,0.4024390243902439,SF,,,,,长青稳定型,潜力待定型
Dan Langhi,2000,2,23.5,67.0,8.0,20.1,5.800000000000001,0.5,3.2,0.4,0.1,0.5,10.388059701492537,0.8955223880597014,5.731343283582089,0.7164179104477612,0.1791044776119403,0.8955223880597014,0.4075,0.1885,0.125,0.30000000000000004,-0.30000000000000004,-0.1,8.95,1.0,0.4085365853658537,SF,5.499999999999997,0.3999999999999999,0.27363184079601993,0.014925373134328358,长青稳定型,潜力待定型
Dan Langhi,2000,3,24.0,127.0,8.0,29.1,8.9,0.9,4.7,0.7,0.2,0.8,11.010309278350515,1.11340206185567,5.814432989690722,0.8659793814432989,0.24742268041237114,0.9896907216494846,0.4163333333333333,0.18833333333333332,0.18000000000000002,0.9,-0.4,0.30000000000000004,9.1,1.125,0.516260162601626,SF,0.8499999999999974,0.1999999999999999,0.2370386853743029,0.29524934266539643,长青稳定型,潜力待挖掘
